groupId,speaker,line,hasChoices,choices,conditionType,conditionKey,conditionTargetCharacter,conditionValue,nextOnCompletion,eventName
ES_endo,,"""나올 땐 해가 조금 떠 있던 것 같은데, 대화하다 보니 벌써 어두워졌다.""",,,,,,,,
ES_endo,여주,너무 늦었다. 이제 들어가 봐.,,,,,,,,
ES_endo,이은성,너 들어가는 거 보고.,,,,,,,,
ES_endo,여주,난 집 앞인데? 너 가는 거 보고 들어갈 거야.,,,,,,,,
ES_endo,이은성,먼저 가.,,,,,,,,
ES_endo,여주,네가 먼저 가.,,,,,,,,
ES_endo,여주,야 진짜 가라.,,,,,,,,
ES_endo,이은성,알겠어. 들어가면 연락해!,,,,,,,,
ES_endo,,손을 흔들면서 작아지는 은성이의 뒷모습을 보니 기분이 묘해졌다.,,,,,,,,
ES_endo,,"새 학기도 시작하고, 새 관계도 시작하고… 내일이 기대된다.",,,,,,,,
,,,,,,,,,,
JE_end,,주은이에게 연락이 왔다.,,,,,,,,
JE_end,강주은,"""[여주야], 그 얘기 들었어?""",,,,,,,,
JE_end,여주,무슨 얘기?,,,,,,,,
JE_end,강주은,우리과 네임드들이 전부 사라진대.,,,,,,,,
JE_end,여주,그게 무슨 소리야???,,,,,,,,
JE_end,,"""자세한 이야기를 들어보니,""",,,,,,,,
JE_end,,우진 선배는 박사 과정을 밟으러 갔다고 한다. 집은 언제 말도 없이 이사 간 거지…,,,,,,,,
JE_end,,"""이현 선배는 인턴에 합격해서 휴학했고,""",,,,,,,,
JE_end,,은성이는 입대할 예정이란다.,,,,,,,,
JE_end,,세하 오빠는 데뷔 서바이벌에 나간다고…,,,,,,,,
JE_end,,그리고 루카는 휴학했다고 한다. 자세한 이유는 아무도 모른다.,,,,,,,,
JE_end,,말도 안 돼…,,,,,,,,
JE_end,,이렇게 전부 말도 없이 사라진다니.,,,,,,,,
JE_end,,조금 더 친해졌다면 뭔가 달랐을까?,,,,,,,,
