groupId,speaker,line,hasChoices,choices,conditionType,conditionKey,conditionTargetCharacter,conditionValue,nextOnCompletion,eventName
6-2-5-b,,은성이가 내 앞에 와서 이것저것 꺼내다가 머뭇거린다.,,,,,,,,
6-2-5-b,이은성,내가 해 줄까? 아니면 네가 할래?,,,,,,,,
6-2-5-b,,기껏 다 사 들고 와 놓고서 왜 여기서 머뭇거려.,,,,,,,,
6-2-5-b,,그냥 내가 할까? 아니면 은성이보고 해달라고 할까?,true,"""내가 한다|6-2-5-c4|1|이은성|false;해달라고 한다|6-2-5-c5|5|이은성|false""",,,,,,
6-2-5-c4,여주,그냥 내가 할게.,,,,,,,6-2-5-c,
6-2-5-c4,여주,이건 내가 할 수 있으니까.,,,,,,,,
6-2-5-c4,여주,"고마워, 은성아.",,,,,,,,
6-2-5-c4,,무릎에 소독약을 부으니 너무 아파서 육두문자가 막 입 밖으로 나오려고 한다.,,,,,,,,
6-2-5-c4,,나는 상식인이라 꺼내진 않았지만···,,,,,,,,
6-2-5-c4,,"대충 약 바르고, 밴드까지 붙이니 덜 아픈 것 같기도 하다.",,,,,,,,
6-2-5-c4,,안 그래도 힘든 날에 이게 뭐지.,,,,,,,,
6-2-5-c4,,날도 더우니 앉아 있기도 힘들다.,,,,,,,,
6-2-5-c4,,이제 갈까···,,,,,,,,
6-2-5-c5,여주,음···,,,,,,,6-2-5-c,
6-2-5-c5,여주,"이왕 사 온 거, 네가 해줘!",,,,,,,,
6-2-5-c5,,···,,,,,,,,
6-2-5-c5,,은성이 왠지 능숙하게 응급처치를 해 줬다.,,,,,,,,
6-2-5-c5,여주,너 왜 이렇게 능숙해?,,,,,,,,
6-2-5-c5,이은성,"아, 많이 하다 보니까 능숙해졌나 봐.",,,,,,,,
6-2-5-c5,여주,많이?,,,,,,,,
6-2-5-c5,이은성,나 자주 넘어져서··· 많이 다치거든.,,,,,,,,
6-2-5-c5,,"하긴, 아까 달려오다 삐끗한 것도 그렇고.",,,,,,,,
6-2-5-c5,,얘도 참 덜렁이다.,,,,,,,,
6-2-5-c5,,"내가 막 웃으니, 은성이 멋쩍어했다.",,,,,,,,
6-2-5-c5,여주,"나 이 나이 먹고 넘어진 거 부끄러웠는데, 네가 있어서 다행이다.",,,,,,,,
6-2-5-c5,이은성,··· 무슨 뜻이야?,,,,,,,,
6-2-5-c5,여주,네 옆에 있으면 덜 바보 같아 보인다고.,,,,,,,,
6-2-5-c5,여주,계속 네 옆에 있어야겠다.,,,,,,,,
6-2-5-c,여주,"더운데, 이제 갈까?",,,,,,,7,
6-2-5-c,여주,"고마우니까, 가면서 아이스크림 사 줄게.",,,,,,,,
6-2-5-c,이은성,그래.,,,,,,,,
6-2-5-c,이은성,걸을 수 있겠어?,,,,,,,,
6-2-5-c,여주,당연하지. 나 아까부터 걸을 수 있었어.,,,,,,,,
6-2-5-c,,"내가 성큼성큼 걷자, 은성이 막 웃었다.",,,,,,,,
6-2-5-c,,"해도 슬슬 지고, 바람도 선선하게 불어오기 시작하고.",,,,,,,,
6-2-5-c,,웃음소리까지 들으니 왠지 기분이 나아지는 것 같다.,,,,,,,,
